"","X.3","X.2","X","ID.x","Site.ID","Original.Genus","Original.Species","ACCEPTED.GENUS","ACCEPTED.SPECIES","SPECIES.ID","SAMPLE.ID","ID.y","Average.LA..m2.","SLA..m2.kg.","LMA..kg.m2.","LDMC..mg.g.","Cmass..g.kg.","Nmass..g.kg.","Pmass..g.kg.","Kmass..g.kg.","Narea..g.m2.","Parea..g.m2.","Karea..g.m2.","d13C.12C","d15N.14N","Site.Name","Latitude","Longitude","Elevation","Collection.month","Collection.year","Source","Sampling.strategy","References","Site.ID.1","Lat_grid","Lon_grid","Temp.Jan..C.","Temp.Feb...C.","Temp.Mar...C.","Temp.April...C.","Temp.May...C.","Temp.June...C.","Temp.July...C.","Temp.Aug...C.","Temp.Sept...C.","Temp.Oct...C.","Temp.Nov...C.","Temp.Dec...C.","Prec.Jan..mm.","Prec.Feb..mm.","Prec.Mar..mm.","Prec.Apr..mm.","Prec.May..mm.","Prec.June...mm.","Prec.July...mm.","Prec.Aug...mm.","Prec.Sept...mm.","Prec.Oct...mm.","Prec.Nov..mm.","Prec.Dec...mm.","Sun.Jan....","Sun.Feb....","Sun.Mar....","Sun.Apr....","Sun.May....","Sun.June....","Sun.July....","Sun.Aug....","Sun.Sep....","Sun.Oct....","Sun.Nov....","Sun.Dec....","MTCO...C.","MAT...C.","MI..unitless.","alpha..unitless.","GDD0..C.days.","mGDD0...C.","PAR0..mol.photon.m.2.","mPAR0..mol.photon.m.2.","Prec.Timing..month.from.Jan1st.","Prec.Seasonality..unitless.","MMP..mm.","MAP..mm.","tg_1987_2006","vpd_1987_2006","fapar_1987_2006","ppfd_1987_2006","sm_1987_2006","pet","AI","pr_mean_1987_2006","pr_annual_mm","RZwc","Sand","pH","life.form","species","X.1","Site","sum_AGB","AGB_g.m.2","AGB_gC.m.2","AGB_MgC.ha","BGB.herb_g.m.2","BGBherb_gC.m.2","BGB.tree_g.m.2","BGB.tree_gC.m.2","BGB_gC.m.2","BGB_MgC.ha","Totalherb._gDM.m3","Total.herb_gC.m3","total.biomass_g.m.2","total.biomass_gC.m.2","total.biomass_MgC.ha","R_S","GPP","prelnR_S","preR_S","preRMF","prebelow","Tmean","sitegroup","heightT","lnheightT","SLA","lnSLA","SRL","lnSRL","RRD","lnRRD","thickness","lnthickness","LDMC","lnLDMC","pred_lnRSnew","pred_RS_new","mean_pretreebiomass_gCm2","pre_totalbiomass","preRMF_new","prebelow_new","preAGB_new"
"11",11,1.1,11,11,1,"Leymus","chinensis","Leymus","chinensis","SP692",11,11,0.0016675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.536650033333333,1053.54787848872,2.64458024621899,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"graminoid","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.959838391344128,-4.68483781307289,0.00923423216252546,0.00914974132688594,1.66591499677566,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.4848669638913,0.0112783878537716,NA,182.07236,0.0111526044551468,2.03058101329509,180.041778986705
"12",12,1.11,12,12,1,"Polygala","tenuifolia","Polygala","tenuifolia","SP916",12,12,1.6675e-05,21.81054203,0.04601972,365.4671191,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.543196608333333,1053.99414645436,2.64570045297044,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"forb","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.96040002293895,-4.68592998007612,0.0092241523442818,0.00913984502140127,1.66411315308078,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48426655261235,0.0112851615583482,NA,182.07236,0.0111592278689803,2.03178695388302,180.040573046117
"13",13,1.12,13,13,1,"Potentilla","discolor","Potentilla","discolor","SP937",13,13,0.0003335,14.13914408,0.071544725,402.5046686,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.5406091,1053.94858031124,2.64558607437934,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"forb","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.960185354588318,-4.68565383838838,0.00922669986900084,0.00914234618465651,1.66456854577741,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48447641866315,0.0112827934345624,NA,182.07236,0.0111569122977394,2.03136535236244,180.040994647638
"14",14,1.13,14,14,1,"Scutellaria","baicalensis","Scutellaria","baicalensis","SP1084",14,14,0.0006003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.536963575,1053.61788645746,2.64475597785397,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"forb","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.959866685519889,-4.68494656131003,0.00923322801065734,0.00914875546543126,1.66573549865397,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48482926012679,0.011278813099468,NA,182.07236,0.0111530202683665,2.03065672138932,180.041703278611
"15",15,1.14,15,15,1,"Stipa","krylovii","Stipa","krylovii","SP1149",15,15,0.00010672,31.10958079,0.032256443,541.4844056,481.425,15.22532311,0.889221465,12.70138999,0.489409459,0.028583525,0.408279047,-25.777,-1.772,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.533613725,1053.15069429545,2.6435832478926,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"graminoid","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.959557130902886,-4.68409427793375,0.00924110069180126,0.0091564846947541,1.66714277767776,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48519500210302,0.011274688718351,NA,182.07236,0.0111489873563829,2.0299224395868,180.042437560413
"16",16,1.15,16,16,1,"Thalictrum","sp.","Thalictrum","sp.","SP1216",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.532060791666667,1053.10653295781,2.64347239559669,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"forb","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.95940819044195,-4.68388833951664,0.00924300398542402,0.00915835328946953,1.66748299712748,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48534270044807,0.0112730235884579,NA,182.07236,0.0111473591458576,2.02962598745388,180.042734012546
"17",17,1.16,17,17,1,"Thymus","mongolicus","Thymus","mongolicus","SP1223",17,16,0.00010672,22.49457596,0.044589517,440.7904109,489.524,18.22724621,1.46600295,14.6275401,0.810295168,0.065171397,0.650269653,-27.845,-2.961,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.532681383333333,1053.01460558357,2.64324164261151,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"erect dwarf shrub","woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.959468123965165,-4.6675274968067,0.00939547116458177,0.00930801795033004,1.69473279513895,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.57923090093657,0.0102627863612729,NA,182.07236,0.0101585315225131,1.84958780843836,180.222772191562
"18",18,1.17,18,18,1,"Unidentified forb 1","","Unidentified forb 1","","SP1264",18,17,0.00010672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.533513708333333,1053.26867755756,2.64387940548612,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"forb","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.959547642149265,-4.6842177322776,0.00923995990819771,0.00915536470537512,1.66693885856835,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48518547395105,0.0112747961458104,NA,182.07236,0.0111490924017696,2.02994156544826,180.042418434552
"19",19,1.18,19,19,1,"Unidentified grass 1","","Unidentified grass 1","","SP1269",19,18,0.0006003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS01",42.87513333,118.48335,1024,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",1,42.875,118.485,-13.33,-10.6,-3.37,6.42,13.64,18.3,20.4,18.77,12.59,5.74,-4.08,-10.17,1.86,3.41,7.99,11.21,33.49,67.3,119.33,88.61,41.69,13.6,7.9,1.99,74.52,71.5,72.11,65.8,63.27,59.14,56.45,59.14,67.41,71.97,71.25,70.38,-13.33,4.526,0.503,0.595,2859.817,12.882,8158.82,36.751,6.58246,0.694881,33.198,398.38,8.59266831226452,593.330993400017,0.201653104684208,32.2621386559488,0.540640041666667,1053.7290730296,2.64503507462623,34.6178022997678,415.413627597214,79.9599636654975,44.68,8.3,"graminoid","non-woody",1,1,38300,383,180.01,1.8001,4.388,2.06236,0,0,2.06236,0.0206236,3491.86,1587.21,387.388,182.07236,1.8207236,0.0114569190600522,0.960187978093522,-4.6854085564307,0.00922896328958434,0.00914456840348944,1.66497315040476,5.80026913935941,"grasssite",0.683600008487701,-0.38038231532452,16.524426927564,2.80483970601774,2321.09419636391,7.74979398983864,0.536703118207662,-0.622310189852263,0.200943883356126,-1.60472959718604,0.10952634094111,-2.21159020211485,-4.48450833203643,0.0112824333683094,NA,182.07236,0.0111565602209965,2.03130124891895,180.041058751081
"20",20,2,20,20,2,"Agropyron","cristatum","Agropyron","cristatum","SP49",20,19,0.0006003,9.646789773,0.103686286,433.6926292,499.605,21.20180871,1.024202182,17.75086626,2.197809759,0.10617026,1.840080138,-25.846,-0.611,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.571062366666667,1036.63281546721,2.72668950356991,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"graminoid","non-woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02066265293974,-5.08155932015584,0.00621021774430782,0.00617188896991098,1.33801738794274,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.75688748174967,0.00859231154697978,NA,216.7922,0.00851911267675725,1.84687717924209,214.945322820758
"21",21,2.1,21,21,2,"Allium","sp","Allium","sp.","SP82",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.564358858333333,1035.96868893015,2.7249426296232,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"geophyte","non-woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02033474438422,-5.08040544514387,0.00621738769519992,0.00617897063917889,1.339552638603,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.75728469438488,0.00858889925001624,NA,216.7922,0.00851575826028119,1.84614996791453,214.946050032085
"22",22,2.2,22,22,2,"Anemarrhena","asphodeloides","Anemarrhena","asphodeloides","SP107",22,20,NA,11.67806686,0.08634641,313.4992684,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.574023575,1036.66544106961,2.72677531976857,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"forb","non-woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02078582530905,-5.08172140167886,0.00620921126432564,0.00617089487436079,1.3378018757814,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.75677285095763,0.00859329654691241,NA,216.7922,0.00852008096458007,1.84708709648943,214.945112903511
"23",23,2.3,23,23,2,"Artemisia","frigida","Artemisia","frigida","SP142",23,21,1.0005e-05,13.90371994,0.07271726,319.1607752,473.241,23.81457486,1.483531772,20.30090041,1.712820379,0.106700349,1.460105677,-27.588,-1.64,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.566529925,1036.12813458975,2.72536202480337,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"erect dwarf shrub","woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02044839779927,-5.06439725516347,0.00631771772715599,0.00627805474937382,1.3610333008372,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.3314855120534,0.0131480014610947,NA,216.7922,0.0129773749167284,2.81339365842237,213.978806341578
"24",24,2.4,24,24,2,"Artemisia","sacrorum","Artemisia","gmelinii","SP144",24,22,5.336e-06,10.32680948,0.100628041,386.8980864,511.585,24.93326615,1.80743502,21.99224268,2.414421046,0.175023566,2.129626069,-26.936,-2.845,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.577106225,1036.854445199,2.72727246356726,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"erect dwarf shrub","woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02089993673346,-5.06575044300873,0.00630917444995093,0.00626961833414619,1.35920435181989,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.33456057647254,0.0131076326098387,NA,216.7922,0.0129380454632175,2.80486733967093,213.987332660329
"25",25,2.5,25,25,2,"Artemisia","sacrorum var glauca","Artemisia","gmelinii","SP144",25,23,5.336e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.575064166666667,1036.58517757422,2.72656420004793,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"erect dwarf shrub","woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02082595478581,-5.06534084246013,0.00631175922059241,0.00627217078878318,1.35975770407604,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.33357355099667,0.0131205765641085,NA,216.7922,0.0129506564841527,2.80760131064372,213.984598689356
"26",26,2.6,26,26,2,"Artemisia","scoparia","Artemisia","scoparia","SP152",26,24,0.00010672,15.86415579,0.063958272,245.2649588,466.981,32.99433042,1.836940164,24.71262772,2.079803732,0.115791864,1.557765068,-26.917,-1.918,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.577115033333333,1036.91249666477,2.72742515825339,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"forb","non-woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02090024216817,-5.08214301006022,0.0062065939605923,0.0061683097664488,1.33724144454992,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.7566318634462,0.00859450817981806,NA,216.7922,0.00852127203758855,1.8473453118273,214.944854688173
"27",27,2.7,27,27,2,"Artemisia","sp","Artemisia","sp.","SP154",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NECTS02",43.64286667,119.0204667,781,8,2006,"Authors","SS","Prentice et al. (2011); Meng et al. (2015)",2,43.645,119.025,-14.16,-11.03,-3.47,6.74,14.28,19.04,21.39,19.61,13.16,5.58,-4.79,-11.07,1.55,2.69,6.64,10.62,29.2,67.97,119.43,83.12,38.07,13.82,5.53,1.54,74.87,73.01,71.53,65.49,63.3,58.77,55.51,59.72,67.62,73,71.18,71.04,-14.16,4.607,0.481,0.573,2975.882,13.466,8087.906,36.597,6.567613,0.715277,31.682,380.18,8.8839840957912,607.940970545965,0.214859568833492,31.9544378145835,0.574705433333333,1036.71218518142,2.7268982723484,31.6790907011354,380.149088413624,118.844191374663,48.5075,8.3,"ND","non-woody",2,2,45300,453,212.91,2.1291,8.26,3.8822,0,0,3.8822,0.038822,6573.1,2987.77,461.26,216.7922,2.167922,0.018233995584989,1.02081230583837,-5.08180593608525,0.00620868639452236,0.00617037646213283,1.33768948805399,5.52044181651539,"grasssite",0.683600008487701,-0.38038231532452,14.6744450059496,2.68610754598364,2306.45479097903,7.743466902103,0.491181842338277,-0.710940868756164,0.220817011966236,-1.51042092059863,0.111776704802876,-2.19125210488378,-4.75674188086773,0.00859356268620018,NA,216.7922,0.00852034258806177,1.8471438144196,214.94505618558
