"","Site_ID","MAP_mm","vcmax_Constant","vcmax_Alienor","vcmax_Own","Obs_vcmax","vcmax25_Constant","vcmax25_Alienor","vcmax25_Own"
"535",20,376.77,30.0082529686664,29.9598058127858,28.1289816121731,18.7692012396761,125.408347593094,125.205880699373,117.554630959109
"536",20,376.77,30.0082529686664,29.9615648343487,NA,18.7692012396761,125.408347593094,125.213231876658,NA
"537",20,376.77,30.0082529686664,29.9668381955164,NA,18.7692012396761,125.408347593094,125.235269931022,NA
"538",20,376.77,30.0082529686664,29.9607329511703,NA,18.7692012396761,125.408347593094,125.209755329892,NA
"539",20,376.77,30.0082529686664,29.9624856198427,NA,18.7692012396761,125.408347593094,125.217079957631,NA
"540",20,376.77,30.0082529686664,29.9616750225803,29.9309509000973,18.7692012396761,125.408347593094,125.213692367446,125.085292309106
"541",20,376.77,30.0082529686664,29.9628140239376,NA,18.7692012396761,125.408347593094,125.21845240057,NA
"542",20,376.77,30.0082529686664,29.9668301033674,NA,18.7692012396761,125.408347593094,125.235236112891,NA
"543",20,376.77,30.0082529686664,29.962810236102,NA,18.7692012396761,125.408347593094,125.218436570718,NA
"544",20,376.77,30.0082529686664,29.9609503101331,NA,18.7692012396761,125.408347593094,125.210663700946,NA
"545",20,376.77,30.0082529686664,29.9654757680446,29.6746996258661,18.7692012396761,125.408347593094,125.229576171438,124.014385285511
"546",20,376.77,30.0082529686664,29.9623157552276,29.9561881861905,18.7692012396761,125.408347593094,125.216370071563,125.19076217268
"547",20,376.77,30.0082529686664,29.9640639641178,30.180359624725,18.7692012396761,125.408347593094,125.223676061299,126.127603438099
"548",20,376.77,30.0082529686664,29.9643526603808,29.0812544204287,18.7692012396761,125.408347593094,125.224882560102,121.534301467281
"549",20,376.77,30.0082529686664,29.965568363826,NA,18.7692012396761,125.408347593094,125.229963141114,NA
"550",20,376.77,30.0082529686664,29.9654834127185,NA,18.7692012396761,125.408347593094,125.229608119513,NA
"551",20,376.77,30.0082529686664,29.96512681911,29.3048787789432,18.7692012396761,125.408347593094,125.228117868973,122.468856414953
"552",20,376.77,30.0082529686664,29.9634498519318,29.4196963987641,18.7692012396761,125.408347593094,125.221109607512,122.948694011342
"553",20,376.77,30.0082529686664,29.9660426052635,NA,18.7692012396761,125.408347593094,125.231945057059,NA
"554",21,400.52,28.251894157255,28.06812793509,28.0798610083616,20.1986965935241,157.669978469386,156.644404179362,156.709884865359
"555",21,400.52,28.251894157255,28.0725024787354,27.398239716077,20.1986965935241,157.669978469386,156.668817912422,152.905849147237
"556",21,400.52,28.251894157255,28.0709438122149,27.2607068951211,20.1986965935241,157.669978469386,156.660119206581,152.138297180694
"557",21,400.52,28.251894157255,28.0682872721984,NA,20.1986965935241,157.669978469386,156.645293418091,NA
"558",21,400.52,28.251894157255,28.063121892378,NA,20.1986965935241,157.669978469386,156.616466135908,NA
"559",21,400.52,28.251894157255,28.0728899653168,NA,20.1986965935241,157.669978469386,156.670980422327,NA
"560",21,400.52,28.251894157255,28.0637093413337,NA,20.1986965935241,157.669978469386,156.619744608625,NA
"561",21,400.52,28.251894157255,28.0675400151727,NA,20.1986965935241,157.669978469386,156.641123078273,NA
"562",21,400.52,28.251894157255,28.06384573459,NA,20.1986965935241,157.669978469386,156.620505800837,NA
